185,2013.5,34.56,-11.262,474.94,0.014393,0.29916,12.516,75.261
186,2013.6,34.56,-11.258,474.86,0.014108,0.29995,12.71,78.609
187,2013.6,34.563,-11.257,474.79,0.014181,0.29948,12.996,78.109
188,2013.6,34.567,-11.259,474.67,0.013382,0.29952,17.515,87.282
189,2013.6,34.566,-11.259,474.73,0.013957,0.29967,14.661,80.454
190,2013.7,34.558,-11.242,474.53,0.013904,0.29983,19.332,80.729
