1,2013.2,34.484,-12.313,475.17,0.012185,0.29996,10.133,42.646
2,2013.3,34.636,-12.989,475.32,0.022415,0.29989,10.672,12.786
3,2013.4,34.479,-12.299,475.16,0.011933,0.29999,9.4129,44.444
